,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
375,4XUW6FCXIqh3mBpzkNTGUt,Cigno nero (feat. Francesca Michielin),4a4w6qgxPpksaIXFt3FNeM,https://p.scdn.co/mp3-preview/1e8a74fdd59ff9be464de4236f50fc9328d3d6da?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,05/03/2013,['italian pop'],0.537,0.721,-5.217,0.446,0.34,0,0.101,0.549,180.996,2,1,201973,51
376,4XUW6FCXIqh3mBpzkNTGUt,Nu juorno buono,7xVOIwJr7bYqxipSpZSTY4,https://p.scdn.co/mp3-preview/9228ed73fd93e10ff0eea88850067f149780c2df?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,24/03/2014,"['italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']",0.654,0.718,-5.571,0.335,0.426,0,0.382,0.905,85.988,9,0,194133,51
377,4XUW6FCXIqh3mBpzkNTGUt,Sabato,6DhRYmgbtdXQlJ638xaHGt,https://p.scdn.co/mp3-preview/56d8ed3e5dbad3aaa9c36523357ba98065c6fabd?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,24/02/2015,"['classic italian pop', 'italian adult pop', 'italian pop']",0.688,0.769,-6.318,0.0436,0.0241,0,0.0992,0.51,129.022,9,0,246933,51
378,4XUW6FCXIqh3mBpzkNTGUt,L'amore esiste,0sjSgTluUJIdqfyRe4EQ4U,https://p.scdn.co/mp3-preview/b567e5f7446cce4df08c958102b2f82f5af84ad0?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,19/02/2016,"['italian adult pop', 'italian pop', 'italian pop rock']",0.331,0.753,-3.797,0.0494,0.011,0.00175,0.117,0.266,115.708,7,1,212680,51
379,4XUW6FCXIqh3mBpzkNTGUt,Lo Stadio,6bnwDSHhHH0fIYof65JnEA,https://p.scdn.co/mp3-preview/96b49a58f20f9a7175f8f170c6776dfc0f4fb159?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2014,['italian adult pop'],0.531,0.847,-2.78,0.0456,0.0778,0,0.334,0.291,123.015,10,1,225200,51
380,4XUW6FCXIqh3mBpzkNTGUt,Riva (Restart The Game) - Single Edit,3ok4HXpVPBx9QnFBN1Xdx2,https://p.scdn.co/mp3-preview/440d3f460bc4cf0529fff6e6ca1cf35b2bfc5715?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,15/11/2019,"['deep house', 'deep tropical house', 'edm', 'pop dance', 'tropical house']",0.619,0.675,-7.719,0.0588,0.111,4.13E-06,0.0864,0.54,124.029,2,0,180400,51
381,4XUW6FCXIqh3mBpzkNTGUt,Questa è la mia vita,60W1dtZ6ievIXVCigViEHP,https://p.scdn.co/mp3-preview/2e4873ac712756b002a1187b1f982f0e7d11d600?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2002,"['italian adult pop', 'italian pop rock']",0.448,0.921,-4.516,0.0485,0.0213,1.12E-05,0.144,0.301,104.904,7,1,241680,52
382,4XUW6FCXIqh3mBpzkNTGUt,La rondine,55leNp6KroYHp1x7FZueiq,https://p.scdn.co/mp3-preview/1c2b63c46cd7f18b3b680b8861f478176418e938?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,31/05/2002,"['classic italian pop', 'italian adult pop']",0.623,0.799,-4.864,0.0361,0.066,0,0.294,0.307,122.057,0,0,268053,52
383,4XUW6FCXIqh3mBpzkNTGUt,Hollywood,4ixxz1GXB57Q6K2nbR4AwL,https://p.scdn.co/mp3-preview/bfb6e3fdfc567381ff8e105ea1a3fed6734afd92?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,22/04/2003,"['dance pop', 'pop']",0.647,0.588,-7.519,0.0401,0.0554,0.000225,0.277,0.604,125.992,11,0,264400,52
384,4XUW6FCXIqh3mBpzkNTGUt,Fuori Dal Tunnel,2oBXn8htpoyjRqrkIGGm0a,https://p.scdn.co/mp3-preview/15d7c9a2db4073df931bfb95caebada3deff256f?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2003,"['italian adult pop', 'italian indie pop', 'italian reggae']",0.853,0.717,-4.853,0.128,0.189,0,0.104,0.665,92.005,7,1,310267,52
385,4XUW6FCXIqh3mBpzkNTGUt,I'm Still in Love with You (feat. Sasha),2bskkv8iBlw9KJwXtckZmp,https://p.scdn.co/mp3-preview/10e1ab6b1a8c3d01acddb00e68ae84c7e998c6ca?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,16/09/2003,"['dance pop', 'dancehall', 'pop', 'pop rap']",0.755,0.596,-6.805,0.166,0.327,0,0.0804,0.799,86.986,7,1,214680,52
386,4XUW6FCXIqh3mBpzkNTGUt,Lascia che io sia - Radio Edit,5bhDnWdKWLVFppOpQvNNox,https://p.scdn.co/mp3-preview/d28c7454b44f6f233cfc0fc6048cef43dd0b9577?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,13/05/2005,[unknown],0.596,0.816,-7.642,0.0339,0.0183,0,0.193,0.791,96.969,10,0,212187,52
387,4XUW6FCXIqh3mBpzkNTGUt,Happy Hour,3gkUxsWHTvH6jVhr3PCxLY,https://p.scdn.co/mp3-preview/8e3c8123e3b23c2f54b9e1be200414b777132d6e?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2005,"['italian adult pop', 'italian pop rock']",0.501,0.955,-3.592,0.0559,0.132,1.09E-05,0.266,0.591,139.986,7,1,250240,52
388,4XUW6FCXIqh3mBpzkNTGUt,Down On My Knees,7qd4qyZQNCyzOY7kGIlMUv,https://p.scdn.co/mp3-preview/0f49f451569d403cae355824e8e395cfceb28062?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2006,['neo soul'],0.753,0.335,-10.125,0.211,0.726,7.62E-05,0.134,0.82,61.626,5,0,240120,52
389,4XUW6FCXIqh3mBpzkNTGUt,Living Darfur,6tSabAItH133uW8eESz1TR,https://p.scdn.co/mp3-preview/4736e708aa247e67225111a3a939f7223c381af8?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,08/12/2008,['reggae fusion'],0.612,0.611,-5.811,0.0299,0.0707,0,0.11,0.374,99.995,0,1,252600,52
390,4XUW6FCXIqh3mBpzkNTGUt,Do It Again,6eypw7fGYBtYxD3dCE2pld,https://p.scdn.co/mp3-preview/74d0b75ee419c0c74ee3e9f04e34fd941c8d781e?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,27/06/2007,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'new rave', 'rave']",0.867,0.714,-5.144,0.0662,0.0224,0.704,0.104,0.623,123.974,4,1,332973,52
391,4XUW6FCXIqh3mBpzkNTGUt,A Te,0XtVfBWnnWDwZveSlsAyKx,https://p.scdn.co/mp3-preview/d7b1e9940928abac5ee0332c2d94b2c0e7e175f3?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2008,"['classic italian pop', 'italian adult pop', 'italian pop']",0.457,0.523,-7.09,0.0353,0.606,6.43E-06,0.103,0.376,134.35,0,1,264240,52
392,4XUW6FCXIqh3mBpzkNTGUt,COME!,0xHpMa4x1t2lH0NMZfJZH1,https://p.scdn.co/mp3-preview/2c44611794391d14fac381d470d3beea1aa33f79?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,12/11/2021,"['glitchcore', 'hyperpop', 'viral rap']",0.7,0.667,-9.428,0.142,0.0161,0.000325,0.187,0.656,136.015,10,0,176840,52
393,4XUW6FCXIqh3mBpzkNTGUt,Nessun grado di separazione,6WPDJLHlR2fFXNaRKq0jqm,https://p.scdn.co/mp3-preview/f463343ffa7c9b67dc01717b04e23bf900f0f92d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,19/02/2016,"['italian adult pop', 'italian pop', 'italian pop rock']",0.426,0.762,-4.551,0.0442,0.0226,0,0.33,0.237,76.042,0,1,219933,52
394,4XUW6FCXIqh3mBpzkNTGUt,Be The One,4htIbhPqRnbHdWPrZlXx5M,https://p.scdn.co/mp3-preview/a7b0887d21e5d926aed12860a05c90c38dd59da7?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,02/06/2017,"['dance pop', 'pop', 'uk pop']",0.594,0.644,-3.832,0.0572,0.126,1.05E-05,0.0593,0.398,174.906,7,0,204840,52
395,4XUW6FCXIqh3mBpzkNTGUt,Insta Lova,1w91YxaRwTShkKe4apYf3r,https://p.scdn.co/mp3-preview/474a0b42640a2dc0637482d64559f6abb1926598?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,24/06/2016,"['italian hip hop', 'italian underground hip hop', 'rap napoletano']",0.69,0.795,-6.819,0.0759,0.0721,0,0.109,0.905,101.071,1,0,206806,52
396,4XUW6FCXIqh3mBpzkNTGUt,Assenzio (feat. Stash & Levante),0DRKnh0BloxJHyhXkfbiX8,https://p.scdn.co/mp3-preview/ae7aa6e4c909f42112da98b81c452bd998861295?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,20/01/2017,"['italian adult pop', 'italian hip hop', 'italian pop']",0.554,0.64,-7.587,0.187,0.341,0,0.108,0.641,160.009,0,1,250533,52
397,4XUW6FCXIqh3mBpzkNTGUt,Hear Me Now,0wrtKD0qovTXfjwCNLIYCp,https://p.scdn.co/mp3-preview/6460ed1a46efea3d5a37b8f23968aab18f0b4194?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,18/11/2016,"['electro house', 'pop nacional', 'slap house']",0.788,0.43,-7.757,0.0419,0.537,0.00261,0.0936,0.461,121.996,11,1,192846,52
398,4XUW6FCXIqh3mBpzkNTGUt,Ricchi Dentro,4thhwyZW9cnnFGKOBGNYcM,https://p.scdn.co/mp3-preview/109c9b7b6341e585338407d9f5cddf4bcd503cb6?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,26/05/2017,"['italian hip hop', 'italian pop', 'milan indie', 'rap tunisien']",0.878,0.642,-5.722,0.0554,0.457,0,0.106,0.705,141.97,4,0,171027,52
399,4XUW6FCXIqh3mBpzkNTGUt,"Rolls Royce (feat. Boss Doms, Frenetik&Orang3)",6RrHjDbTT8ibYqSBsZbmRA,https://p.scdn.co/mp3-preview/0dc602b1d6cf1de8d4585623117e883d175ad9db?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,25/09/2020,"['italian hip hop', 'italian indie pop', 'italian pop']",0.643,0.922,-3.907,0.0641,0.00582,0,0.643,0.308,141.913,9,1,173345,52
400,4XUW6FCXIqh3mBpzkNTGUt,Musica (E Il Resto Scompare),3Nc7IorgrSffzaQrQWVw4L,https://p.scdn.co/mp3-preview/3b3d325a47cc274a6c721506f8de234263c3cfdc?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,07/02/2020,['italian pop'],0.779,0.835,-4.04,0.134,0.0217,0,0.393,0.922,114.987,0,1,194606,52
401,4XUW6FCXIqh3mBpzkNTGUt,Dilemme,1sRQzflFI4OooCN1dQK9NG,https://p.scdn.co/mp3-preview/793515ecfff02666f24618ffc36a1d07d417802f?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,16/10/2020,['belgian pop'],0.841,0.541,-7.564,0.143,0.0968,0,0.0982,0.378,145.038,5,0,187013,52
402,4XUW6FCXIqh3mBpzkNTGUt,Tikibombom,4JNT4VElmvNmJaQUhwPzg9,https://p.scdn.co/mp3-preview/3058cc6912c06a4719a234190e9833f5408157f5?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,06/02/2020,"['italian adult pop', 'italian indie pop', 'italian pop', 'turin indie']",0.472,0.604,-4.9,0.0784,0.0272,0,0.0865,0.353,171.928,4,0,203133,52
403,4XUW6FCXIqh3mBpzkNTGUt,Indietro,4SubZWvtfjGN819Y3e70yy,https://p.scdn.co/mp3-preview/bbf8d7a922ac5f85b73da9470309ee9f96447ed7?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2008,['italian adult pop'],0.569,0.723,-3.825,0.035,0.102,0,0.349,0.359,90.108,9,1,220013,52
404,4XUW6FCXIqh3mBpzkNTGUt,Sono Già Solo,1kCYJRxtgh7LHehHLIcIiZ,https://p.scdn.co/mp3-preview/a5f2cb000accbe94f36ca3068d240557f3adc31d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,11/11/2014,"['bow pop', 'italian adult pop']",0.364,0.901,-5.362,0.112,0.00429,0,0.947,0.321,170.488,9,0,206493,52
405,4XUW6FCXIqh3mBpzkNTGUt,Hello,44Pv0rinObvVa4nQ4TXLga,https://p.scdn.co/mp3-preview/eead97d250c00c8c098eac17940143d9dd7b0bf4?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2011,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",0.666,0.93,-4.201,0.0314,0.0257,0.012,0.054,0.461,127.978,3,1,281430,52
406,4XUW6FCXIqh3mBpzkNTGUt,Summer Paradise,0qTSx27PYDQ2fmrSRZ5w1D,https://p.scdn.co/mp3-preview/4f4d6837aaa63a1cc0e1f83e89d8a462920ed960?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,17/08/2012,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']",0.525,0.782,-5.088,0.0316,0.0119,0,0.162,0.693,86.018,2,1,234400,52
407,4XUW6FCXIqh3mBpzkNTGUt,Heaven,1bgVQ6LgCqGR3FhsOcM5Jx,https://p.scdn.co/mp3-preview/f267243ca9e847a3f0e1e4b7abe3fa9f6d693998?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,25/03/2013,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",0.564,0.483,-7.464,0.0263,0.000531,0.0138,0.0647,0.283,100.025,10,0,243240,52
408,4XUW6FCXIqh3mBpzkNTGUt,GreyGoose,7n377RTKsPkLTbJNWn8Hww,https://p.scdn.co/mp3-preview/2271cc4fcab80e24aa1b0ac3dfe48966d3101d30?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2014,"['classic italian pop', 'italian adult pop', 'italian indie pop']",0.33,0.559,-8.295,0.163,0.0625,1.10E-05,0.0809,0.625,189.713,9,1,218071,52
409,4XUW6FCXIqh3mBpzkNTGUt,Maria Salvador (with Il Cile),2g4qZQiGxtSIpaTUcq95Qw,https://p.scdn.co/mp3-preview/cad11138e0b32632d3c3840d38b434bc8f53d32e?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,04/12/2015,"['italian adult pop', 'italian hip hop', 'italian pop']",0.743,0.831,-2.955,0.162,0.166,0,0.324,0.855,97.037,0,0,223053,52
410,4XUW6FCXIqh3mBpzkNTGUt,Chihuahua,4XxARXvYh14HGGt6EMNmUm,https://p.scdn.co/mp3-preview/ca2b382383281a768f9b9e2e1452add7abb4f9e3?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,24/02/2003,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",0.63,0.767,-6.379,0.251,0.178,0,0.0954,0.97,180.025,11,1,180200,53
411,4XUW6FCXIqh3mBpzkNTGUt,Tutto quello che un uomo,6JVGVkqRnOonDE4VQd1Qp9,https://p.scdn.co/mp3-preview/04773d3b406849983ddae88f2218ffb92475eef0?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,28/09/2002,"['classic italian pop', 'italian adult pop']",0.598,0.332,-10.489,0.0288,0.76,5.21E-06,0.192,0.447,96.976,1,0,250253,53
412,4XUW6FCXIqh3mBpzkNTGUt,Paid My Dues,37B4dZDMdzh1D7isPVF2df,https://p.scdn.co/mp3-preview/6319fe33f39c295f9bdbfb4c97b584cddecbf482?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,1999,['dance pop'],0.699,0.735,-3.292,0.0345,0.111,1.22E-05,0.0782,0.758,96.981,1,0,202787,53
413,4XUW6FCXIqh3mBpzkNTGUt,Sick and Tired,6WMQVizkSPAufOGOk2x4dL,https://p.scdn.co/mp3-preview/68616f2b51c5fc22f526b87cb1c6f90c4179f3e3?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2004,['dance pop'],0.595,0.87,-4.495,0.0394,0.0107,0,0.288,0.494,99.741,0,1,210133,53
414,4XUW6FCXIqh3mBpzkNTGUt,Sei nell'anima,6shzlUkm7OcnoO4guEiGJ8,https://p.scdn.co/mp3-preview/1afc36208ff9b67beb30a3c44c41e9e0e9a35bba?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,27/11/2006,"['classic italian pop', 'italian adult pop']",0.599,0.559,-5.704,0.0216,0.404,2.16E-06,0.0834,0.468,91.01,7,1,270347,53
415,4XUW6FCXIqh3mBpzkNTGUt,Occhi,3i4UHU7IhT39vHUhKZ9c31,https://p.scdn.co/mp3-preview/50fe2254ed3c7a1a713985126d9d5925ea0be9a4?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2006,"['classic italian pop', 'italian adult pop', 'italian pop rock']",0.553,0.665,-4.749,0.0278,0.123,4.80E-05,0.12,0.327,139.885,5,1,219160,53
416,4XUW6FCXIqh3mBpzkNTGUt,Don't Bother,433JymbpWnRMHXzp1oTRP7,https://p.scdn.co/mp3-preview/a45aa896c3f43929e114d6fca54bcf73b07ee783?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,28/11/2005,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",0.617,0.741,-4.094,0.0438,0.00632,0.00324,0.166,0.222,129.984,7,1,257027,53
417,4XUW6FCXIqh3mBpzkNTGUt,Aicha,75RPg4d3v0Tjh4qklTieTe,https://p.scdn.co/mp3-preview/5eeacabac717f4308b0657788861336dd0338b34?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,23/07/2013,"['classic arab pop', 'rai']",0.5,0.584,-10.717,0.0966,0.0389,1.39E-05,0.112,0.416,168.787,7,0,258707,53
418,4XUW6FCXIqh3mBpzkNTGUt,Intro (with Bianca Atzei),3gtQVmIBPhXkJoGZ6NVWeA,https://p.scdn.co/mp3-preview/61544d0df90eb5f25d94e13473141ee88fd617ec?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,04/12/2015,"['italian adult pop', 'italian hip hop', 'italian pop']",0.573,0.775,-5.056,0.0391,0.409,0,0.0954,0.514,125.013,0,1,271880,53
419,4XUW6FCXIqh3mBpzkNTGUt,Potremmo Ritornare,2aGvXKJ4ei5IwAOyOKPCx6,https://p.scdn.co/mp3-preview/d2748ce36af761ff89d4be2cda5781996cc8321d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,02/12/2016,['italian adult pop'],0.525,0.733,-5.646,0.0607,0.181,0,0.105,0.465,75.704,0,1,209173,53
420,4XUW6FCXIqh3mBpzkNTGUt,Lamborghini,37DbCoArETu3xBSm5MT2o7,https://p.scdn.co/mp3-preview/1bb1d45359450d54e66f60c811b7e95e2ea3b609?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,30/06/2017,['italian hip hop'],0.825,0.568,-5.62,0.0658,0.375,0,0.312,0.572,124.053,10,1,218400,53
421,4XUW6FCXIqh3mBpzkNTGUt,Il Conforto,2nW54dqr6liCGstp71S4pB,https://p.scdn.co/mp3-preview/0122f6b91aedb76f06d9172569d091f85b8f0c7b?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,02/12/2016,['italian adult pop'],0.548,0.689,-5.792,0.0684,0.0175,0,0.181,0.366,81.869,0,0,236253,53
422,4XUW6FCXIqh3mBpzkNTGUt,Call on Me - Ryan Riback Remix,5EUIFcHHcSMsoqoyqyHIUa,https://p.scdn.co/mp3-preview/32863c8d194a778f9b82dadf1555a240dd2ba0f2?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,25/09/2020,"['aussietronica', 'dance pop', 'pop dance', 'tropical house']",0.691,0.821,-4.527,0.04,0.136,0.000115,0.092,0.759,104.967,0,1,222000,53
423,4XUW6FCXIqh3mBpzkNTGUt,Da zero a cento,1ZF1hdW5COHbgqG9MSdSuU,https://p.scdn.co/mp3-preview/dea2e0f9ab60919f85f1077db8885666fb253a94?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,16/11/2018,"['italian adult pop', 'italian pop']",0.608,0.659,-6.103,0.0601,0.0241,0,0.113,0.803,184.072,3,0,206200,53
424,4XUW6FCXIqh3mBpzkNTGUt,Crazy,3IdROWKTeliQgSh22AIawR,https://p.scdn.co/mp3-preview/9ba90ef239a60cf3790c67bea9cc5e0f31a5aa9c?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,04/10/2019,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.766,0.763,-5.069,0.124,0.435,8.61E-05,0.104,0.446,114.989,11,0,153391,53
425,4XUW6FCXIqh3mBpzkNTGUt,Da sola / In the night (feat. Tommaso Paradiso e Elisa),0X6qDfo1vU22juUE08yCjf,https://p.scdn.co/mp3-preview/22b7b46b35f2246a674ca4af0a9ae23a8a54feb0?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,12/01/2018,"['italian adult pop', 'italian pop']",0.777,0.733,-7.027,0.0586,0.00222,2.24E-05,0.04,0.772,108.023,1,0,190040,53
426,4XUW6FCXIqh3mBpzkNTGUt,Playa,7bBIBrSmHvdMlTC7b9p8Vq,https://p.scdn.co/mp3-preview/8a017863af4be5dbfe36e25b879bcc9b589dde35?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,31/05/2019,"['italian adult pop', 'italian pop']",0.837,0.577,-5.854,0.168,0.0403,0,0.0721,0.73,109.904,2,1,192000,53
427,4XUW6FCXIqh3mBpzkNTGUt,oh 9od - feat. Nayt,5Qy9jtZdxUnFXmgPp3u5VZ,https://p.scdn.co/mp3-preview/9d7ae72c446d2725441eab7a27a5224d560d13e6?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,15/11/2019,"['italian hip hop', 'italian pop', 'trap italiana']",0.761,0.714,-5.312,0.134,0.155,8.58E-06,0.256,0.737,143.016,0,0,204468,53
428,4XUW6FCXIqh3mBpzkNTGUt,Andromeda,0enRz21WfeQKKV9StgrKv7,https://p.scdn.co/mp3-preview/3d9ae8033425e811680442ceb99c53d0c76e1ede?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,12/05/2020,"['italian adult pop', 'italian pop']",0.534,0.698,-5.338,0.104,0.0208,0,0.113,0.54,121.779,8,0,202400,53
429,4XUW6FCXIqh3mBpzkNTGUt,LA ISLA,0T1QQTMx8jTbtOEeBKe43I,https://p.scdn.co/mp3-preview/95f7737b1772708acc4cb07e73c0226b2cf777bf?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,29/06/2020,['italian pop'],0.78,0.672,-7.868,0.156,0.0208,0,0.0561,0.754,94.998,10,0,155468,53
430,4XUW6FCXIqh3mBpzkNTGUt,Lontano Dal Tuo Sole,5KHVl8m4ECBouopqWarPn1,https://p.scdn.co/mp3-preview/a9335dfa7cc0ecb5d914b9811f01dc31c52af286?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,18/06/2009,"['italian adult pop', 'italian hip hop', 'italian indie pop', 'italian underground hip hop', 'rap napoletano']",0.54,0.837,-4.871,0.0483,0.0967,0,0.223,0.828,91.002,4,0,220507,53
431,4XUW6FCXIqh3mBpzkNTGUt,We No Speak Americano - Original Edit,6FhUr64e2B7a1l592uuHwQ,https://p.scdn.co/mp3-preview/f0eb991aebc27d703756b456674db35ede51e917?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,04/12/2020,"['australian dance', 'australian house', 'bass house']",0.901,0.805,-5.005,0.0464,0.0712,0.0812,0.0923,0.737,124.996,6,1,157438,53
432,4XUW6FCXIqh3mBpzkNTGUt,Non E' L'Inferno,7lx7ourd9AVFIBXFTCWXx8,https://p.scdn.co/mp3-preview/6120005d664d7a5fb95cfd897d2c13592bbf5d45?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2011,"['italian adult pop', 'italian pop']",0.569,0.731,-5.853,0.0342,0.042,0,0.129,0.322,126.884,6,1,225253,53
433,4XUW6FCXIqh3mBpzkNTGUt,Give Me All Your Luvin',0QXtw4rDLQtpzqPS4uJbZJ,https://p.scdn.co/mp3-preview/85cda0325f72bc522aa40a8af6dd8fd418afbbd6?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2012,"['dance pop', 'pop']",0.68,0.885,-4.345,0.0382,0.00563,0.000756,0.379,0.877,144.998,11,1,202760,53
434,4XUW6FCXIqh3mBpzkNTGUt,My Head Is A Jungle - Radio Edit,01MXD4SH5HFdLIUSp1SL3H,https://p.scdn.co/mp3-preview/e8ffaba98e29551da31b7eae1858fb9d6f3cf7a6?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2013,"['deep euro house', 'tropical house']",0.726,0.684,-6.252,0.0518,0.397,0.000167,0.115,0.718,123.986,7,0,213836,53
435,4XUW6FCXIqh3mBpzkNTGUt,Sotto Casa,28VLTrPaxvmNfeouDsUkll,https://p.scdn.co/mp3-preview/f0ec131bb907f52cbc6f1c94bd4070b43bc9171d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2013,"['classic italian pop', 'italian adult pop']",0.709,0.54,-9.577,0.101,0.0145,0,0.0497,0.851,150.042,8,1,237947,53
436,4XUW6FCXIqh3mBpzkNTGUt,Ti Porto Via Con Me,2HOi2GUwlINbgzhf3v4soz,https://p.scdn.co/mp3-preview/c374180f1bbbcc5a9bb3c6a3933335388ff91a65?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2012,"['classic italian pop', 'italian adult pop', 'italian pop']",0.41,0.948,-2.919,0.0812,0.0921,0,0.171,0.343,132.001,0,1,260187,53
437,4XUW6FCXIqh3mBpzkNTGUt,Maracanã,2ZvUVfOeB4BzlUmGDBCjH6,https://p.scdn.co/mp3-preview/35c60175b755e045716324ba276b29911a7eeab4?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,10/06/2014,"['italian hip hop', 'italian pop']",0.643,0.897,-5.299,0.149,0.0859,0,0.132,0.435,135.082,6,0,215369,53
438,4XUW6FCXIqh3mBpzkNTGUt,Una finestra tra le stelle,7f7xRKukld8LH7aVAhJTQG,https://p.scdn.co/mp3-preview/3f448ffbd024716a7bdd11e4616a5686c3cc87e0?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,12/02/2015,"['italian adult pop', 'italian pop']",0.566,0.627,-5.113,0.0299,0.229,0,0.0904,0.236,124.963,6,1,211093,53
439,4XUW6FCXIqh3mBpzkNTGUt,Ghosttown,4yDLW1kpgN7RGa6wCtxlL8,https://p.scdn.co/mp3-preview/53e56b14268026439ea57f682c0de891f955ffbb?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,10/03/2015,"['dance pop', 'pop']",0.54,0.55,-6.521,0.0368,0.0362,0.000203,0.115,0.0899,79.037,5,1,249600,53
440,4XUW6FCXIqh3mBpzkNTGUt,Salirò,7rbqd5c7Fg1CdLqQRab4YO,https://p.scdn.co/mp3-preview/2a2d864cd99117a5c473b0efc4436727ba813aa9?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,08/03/2002,"['classic italian pop', 'italian adult pop', 'italian alternative', 'italian indie pop']",0.842,0.873,-7.323,0.075,0.238,1.14E-05,0.0601,0.79,126.001,7,1,237308,54
441,4XUW6FCXIqh3mBpzkNTGUt,Leaving New York,4lgVbDYZR1VV4gEkIueSiw,https://p.scdn.co/mp3-preview/37782e030f1eb04f21ae8c4ad5a59e4db80dde72?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,01/01/2004,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",0.362,0.669,-5.793,0.0286,0.111,0,0.111,0.432,185.843,4,0,289333,54
