,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
288,6DjIRlc7hnwSYT3lf95eVy,GOOD VIBES,6zQMH08DIdONuGBVtCF1hS,https://p.scdn.co/mp3-preview/2cb76efa2843a052e298a25881278d637726439b?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-04-29,['german hip hop'],0.742,0.719,-8.553,0.0443,0.449,0.00103,0.305,0.449,120.057,9,1,159000,53.0
289,6DjIRlc7hnwSYT3lf95eVy,Make You Feel My Love,273QnyCvJB65rScHJ1nPZb,https://p.scdn.co/mp3-preview/d1cee7c98d25a9088cc677579469b6f20fc8586a?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2008-01-27,"['british soul', 'pop', 'pop soul', 'uk pop']",0.317,0.172,-10.636,0.0326,0.907,0.000383,0.105,0.0963,65.18,10,1,212040,75.0
290,6DjIRlc7hnwSYT3lf95eVy,Promo (feat. Damso),3hn5LCIZURvdrBikNaFkJV,https://p.scdn.co/mp3-preview/f9df205a101ff11984449a72a8c4a37650f38feb?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2020-03-07,"['french hip hop', 'pop urbaine']",0.738,0.744,-7.116,0.319,0.506,0.0,0.105,0.483,139.934,8,0,209255,47.0
291,6DjIRlc7hnwSYT3lf95eVy,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,https://p.scdn.co/mp3-preview/25a0a07c3e45eccc30373c9f136801923a46d08a?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-09-03,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.686,0.385,-8.35,0.297,0.614,0.0,0.131,0.147,143.07,7,0,296568,74.0
292,6DjIRlc7hnwSYT3lf95eVy,это ли счастье?,4KGq63QyNHWz44M5S6PWGo,https://p.scdn.co/mp3-preview/b01214f8ce9f3c8d1f34e6fbc2d7eb4f3b51150f?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2019-04-19,['russian pop'],0.683,0.76,-5.033,0.0475,0.578,0.000139,0.14,0.445,154.06,10,0,204490,67.0
293,6DjIRlc7hnwSYT3lf95eVy,Waiting All Night (feat. Ella Eyre),1uWTlK72KKpzsCHhu62OV5,https://p.scdn.co/mp3-preview/abf1d723221c35a983bde44ef24b4b6d33f9078b?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2013-04-26,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",0.544,0.728,-5.358,0.05,0.00264,0.00959,0.427,0.281,174.983,6,0,292587,66.0
294,6DjIRlc7hnwSYT3lf95eVy,I'll Never Love Again - Film Version,4A7EkKijzA4ryEoCRWJzdG,https://p.scdn.co/mp3-preview/43802bfedec3d520f0f504ae4a9ae01336fae64c?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2018-10-05,"['art pop', 'dance pop', 'pop']",0.451,0.34,-7.466,0.031,0.763,2.49e-06,0.135,0.221,110.502,7,1,281067,68.0
295,6DjIRlc7hnwSYT3lf95eVy,Got 2 Luv U (feat. Alexis Jordan),62pSYErgGri97X9aIyBzHm,https://p.scdn.co/mp3-preview/0ddc9d6d84f6d0cf8b12b2a226fe8cc7c46ce6ec?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2012-01-24,"['dance pop', 'dancehall', 'pop', 'pop rap']",0.605,0.793,-3.084,0.297,0.0825,0.0,0.124,0.647,184.032,7,0,196640,65.0
296,6DjIRlc7hnwSYT3lf95eVy,Just Dance,1dzQoRqT5ucxXVaAhTcT0J,https://p.scdn.co/mp3-preview/e9aeb6d6d57c00cf4c1bf1f2ad4fd915147222b7?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2008-01-01,"['art pop', 'dance pop', 'pop']",0.822,0.739,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,1,0,241933,77.0
297,6DjIRlc7hnwSYT3lf95eVy,La promesse - En duo avec Jean-Jacques Goldman,2I7u9qAgVhn9CSwnUNcLNG,https://p.scdn.co/mp3-preview/b0260a451df31cf699ee0097facbfdd0fc17cea0?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2010,"['chanson', 'francoton', 'french pop']",0.623,0.536,-7.329,0.0286,0.746,0.0,0.111,0.545,78.011,7,0,213853,50.0
298,6DjIRlc7hnwSYT3lf95eVy,Play Hard (feat. Ne-Yo & Akon),5YPMEOJ58kfl56VHxTgwx3,https://p.scdn.co/mp3-preview/4fb8da40f4663cf0c55e79f428433d9a0d3809d8?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2012-12-07,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.691,0.921,-1.702,0.0533,0.173,0.0,0.331,0.8,130.072,8,0,201000,69.0
299,6DjIRlc7hnwSYT3lf95eVy,R.A.F,0Bo36dconUdOrPoFgVZM5p,https://p.scdn.co/mp3-preview/b1af8e1f1ed878857a2de56c4f5585c6930517c4?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-11-12,"['french hip hop', 'pop urbaine', 'rap conscient']",0.792,0.581,-6.742,0.371,0.256,2.55e-06,0.254,0.637,86.738,1,0,195587,60.0
300,6DjIRlc7hnwSYT3lf95eVy,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,https://p.scdn.co/mp3-preview/7f85d7814c5ff276d0ad416cd3f4c1cf88ece7af?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2017-04-27,"['pop', 'pop r&b']",0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,1,1,202547,80.0
301,6DjIRlc7hnwSYT3lf95eVy,A Un Passo Dalla Luna,3YNcQUeVOpM3SDmwBeGfMK,https://p.scdn.co/mp3-preview/b1973115a5c02c13b9a5dea01e2748e0201f1a80?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2020-07-03,"['italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']",0.755,0.78,-5.324,0.0429,0.39,0.0,0.34,0.897,121.97,10,1,167313,62.0
302,6DjIRlc7hnwSYT3lf95eVy,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,https://p.scdn.co/mp3-preview/a93f9f690e92994309aa18678649da2c78f47289?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-09-16,"['afro r&b', 'ghanaian alternative', 'ghanaian pop']",0.87,0.523,-8.052,0.0602,0.433,2.07e-05,0.113,0.319,110.02,1,0,204764,83.0
303,6DjIRlc7hnwSYT3lf95eVy,Keep Calm (Fuck U),0bvENAK0IlZf4ZvIBdV6UA,https://p.scdn.co/mp3-preview/08f5f1bb205cf17a5dda4a62e6661181463fd611?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2014-10-03,"['german hip hop', 'german pop']",0.807,0.633,-5.874,0.116,0.257,0.0,0.0867,0.486,130.009,6,1,283000,48.0
304,6DjIRlc7hnwSYT3lf95eVy,Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,https://p.scdn.co/mp3-preview/69bd9b5e4698ed9c4cbd35f78acbb4937eba3ecc?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2019-10-17,"['australian pop', 'pop']",0.824,0.588,-6.4,0.0924,0.692,0.000104,0.149,0.513,98.027,6,0,209438,79.0
305,6DjIRlc7hnwSYT3lf95eVy,Keine Pause,0BbXvSdwgIqXdz0PIol1w7,https://p.scdn.co/mp3-preview/0d25437534dc7d64ca0b19f2257690f5dfb25c57?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-10-08,"['german hip hop', 'german pop']",0.49,0.834,-5.18,0.303,0.116,0.0,0.0958,0.345,129.59,10,0,169427,59.0
306,6DjIRlc7hnwSYT3lf95eVy,Aschenflug (feat. Sido & Prinz Pi),7gnaGHAhhuVviZjJyIP3kt,https://p.scdn.co/mp3-preview/d9c564602d3d619253552d209833fd8dfbf64b7b?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2013-11-08,['german pop'],0.55,0.665,-6.655,0.185,0.0864,0.0,0.226,0.609,146.698,6,0,202653,51.0
307,6DjIRlc7hnwSYT3lf95eVy,You Are The Reason - Duet Version,1x3W8RZxW94lrVGhP95qA6,https://p.scdn.co/mp3-preview/1f3532f8523aa9811013c7a101c56bd932a2944a?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2018-11-30,"['neo mellow', 'pop']",0.403,0.356,-7.547,0.0298,0.382,0.0,0.148,0.151,171.454,10,1,190760,70.0
308,6DjIRlc7hnwSYT3lf95eVy,Posavina Zove,3X7XqMasnkhSHrea4CLFrW,https://p.scdn.co/mp3-preview/5495279e87fbd12679f08a4ffcaa9447874daf40?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2009-01-01,"['bosnian pop', 'narodna muzika']",0.656,0.93,-3.746,0.0417,0.0285,0.0,0.0923,0.92,130.013,6,0,243253,35.0
309,6DjIRlc7hnwSYT3lf95eVy,abcdefu (angrier),1EQFOouqdKYdpbNoOHRVO2,https://p.scdn.co/mp3-preview/79ebd530d859469fab9f855205e9af3feabc6855?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-09-24,['modern alternative pop'],0.671,0.599,-6.18,0.0405,0.0658,0.0,0.101,0.448,121.849,4,1,159836,77.0
310,6DjIRlc7hnwSYT3lf95eVy,Hide Away,0CQctRjgAceCvmtQ1CCY22,https://p.scdn.co/mp3-preview/212b5df8801c264c5320b01781d2b6307e5605f9?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-09-10,"['dance pop', 'edm', 'electro house', 'melbourne bounce international', 'pop dance', 'slap house', 'tropical house']",0.674,0.805,-5.304,0.0387,0.00787,0.000179,0.251,0.104,123.999,9,1,150750,58.0
311,6DjIRlc7hnwSYT3lf95eVy,UP,2ykXJ9QVwx9Li8nsW0h6b2,https://p.scdn.co/mp3-preview/e46883b30f06bc7e39161763d627ccde7debeb10?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-12-17,"['dance pop', 'romanian house', 'romanian pop']",0.812,0.712,-5.993,0.0452,0.01,0.0,0.108,0.85,98.029,0,0,148944,72.0
312,6DjIRlc7hnwSYT3lf95eVy,International Love (feat. Chris Brown),62zFEHfAYl5kdHYOivj4BC,https://p.scdn.co/mp3-preview/fb03867ab24e82ece63bcf8a2778ae3b241f064d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2011-06-17,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",0.67,0.855,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05,0,0,227280,75.0
313,6DjIRlc7hnwSYT3lf95eVy,Wenn sie tanzt,4mMYmlFkmrDStcSSpBKAE7,https://p.scdn.co/mp3-preview/a0524e9979920c47067b12e3c04c3ab56519caa1?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2016-04-08,"['german pop', 'german pop rock']",0.649,0.71,-6.775,0.0394,0.0509,0.0,0.179,0.35,117.058,0,1,213733,57.0
314,6DjIRlc7hnwSYT3lf95eVy,My Name (feat. Eminem & Nate Dogg),04w57GO5p1763E44KQ8AKB,https://p.scdn.co/mp3-preview/67f7ebcd302ffb508b4da4b4902a07a25c68bebc?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2002-08-13,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.842,0.738,-5.114,0.219,0.159,5.71e-05,0.0917,0.597,85.873,11,0,272507,62.0
315,6DjIRlc7hnwSYT3lf95eVy,Qika,6Zj45rSpxrAdD90qaFNcKh,https://p.scdn.co/mp3-preview/ac4ed1427e732d75fb543bca75b946e660e28c88?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-07-02,"['albanian hip hop', 'albanian pop']",0.72,0.833,-6.019,0.0773,0.121,0.0,0.105,0.756,96.048,5,0,150346,44.0
316,6DjIRlc7hnwSYT3lf95eVy,Visiera A Becco,4ySxBjhmdnkeFUqhKxW3cY,https://p.scdn.co/mp3-preview/afbb4fdddf4359dd37329213dc9c586f0debd3ed?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2016-09-09,"['italian hip hop', 'italian pop', 'trap italiana']",0.691,0.778,-5.205,0.0722,0.0871,0.0,0.0977,0.159,143.964,2,0,187573,59.0
317,6DjIRlc7hnwSYT3lf95eVy,Believe Me,44xO8889yUQHn70P73NILS,https://p.scdn.co/mp3-preview/cfe4d0e91d5b0f05e8ebdc30c2bf448ee7141cc8?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-01-22,"['deep groove house', 'house', 'pop dance', 'uk dance']",0.629,0.876,-5.572,0.0408,0.129,1.39e-06,0.29,0.645,124.999,5,0,188260,74.0
318,6DjIRlc7hnwSYT3lf95eVy,Sunsetz,0SpkyS1Q4MD8GaVcP5YjT4,https://p.scdn.co/mp3-preview/9888428466992a29661786c051c838ad30fe490b?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",0.405,0.479,-9.396,0.0301,0.0527,0.795,0.0974,0.131,75.37,5,1,215150,74.0
319,6DjIRlc7hnwSYT3lf95eVy,Dove e quando,5XM7tx8ovQ9UrYqUowW1AK,https://p.scdn.co/mp3-preview/eb3ce1842c226e277913ec3f41c11fdbcc55aa51?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2019-10-18,"['italian adult pop', 'italian pop']",0.763,0.692,-6.158,0.0381,0.0931,0.0,0.0644,0.691,124.998,1,1,190409,62.0
320,6DjIRlc7hnwSYT3lf95eVy,Arme de poing,2WYpG3Kv1xRTqMSNXVOpAN,https://p.scdn.co/mp3-preview/20c63fd1be80151cdc269412a92ad2e26e3231af?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-12-03,"['french hip hop', 'pop urbaine']",0.696,0.776,-6.066,0.367,0.445,0.0,0.191,0.374,89.993,10,0,215761,66.0
321,6DjIRlc7hnwSYT3lf95eVy,Can I Get It,6w8ZPYdnGajyfPddTWdthN,https://p.scdn.co/mp3-preview/fda5ac2180a6af8e30915ea616a6feb6cf551418?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-11-19,"['british soul', 'pop', 'pop soul', 'uk pop']",0.703,0.68,-6.118,0.0431,0.0171,0.0,0.178,0.536,97.985,9,0,210384,77.0
322,6DjIRlc7hnwSYT3lf95eVy,All The Right Moves,5XRHGXut00SrJUFmcn2lQF,https://p.scdn.co/mp3-preview/a517dd8ee53816b6eea014fdc6fcb5ce84325ea2?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2009-01-01,"['dance pop', 'piano rock', 'pop', 'pop rock']",0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024,0,1,238000,65.0
323,6DjIRlc7hnwSYT3lf95eVy,Quoi qu'il arrive (feat. Magic System),3IgZDqgz17uI8jDcZzMIZo,https://p.scdn.co/mp3-preview/11646ecb2a878095d1696a7e5bbe7153256715f3?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-05-07,"['francoton', 'french pop', 'variete francaise']",0.678,0.878,-5.93,0.0559,0.0719,0.0,0.402,0.844,129.984,7,1,172154,41.0
324,6DjIRlc7hnwSYT3lf95eVy,Helium,4S6fv0puLCsfYjyBTPDb9k,https://p.scdn.co/mp3-preview/9deee739db7726298217c967a459b46360af2314?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2017-02-10,"['australian dance', 'australian pop', 'pop']",0.42,0.396,-6.678,0.0296,0.551,0.0,0.0708,0.132,136.849,4,1,252320,69.0
325,6DjIRlc7hnwSYT3lf95eVy,I Think I'm In Love,3U1TuSqHIubBA10cVP7Sk6,https://p.scdn.co/mp3-preview/b0da6b81256d98b40e18b910cd886e94296701d3?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2015-01-09,"['hip pop', 'miami hip hop']",0.632,0.638,-6.731,0.0505,0.137,0.0,0.125,0.574,121.868,7,1,202667,71.0
326,6DjIRlc7hnwSYT3lf95eVy,Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,https://p.scdn.co/mp3-preview/e44a3a4b11eb1bed5daa1f271a0c0caa68db7114?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2017-06-22,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.671,0.672,-3.094,0.0688,0.0329,0.0,0.118,0.632,97.979,0,0,204173,73.0
327,6DjIRlc7hnwSYT3lf95eVy,N Side,24G1PXBWoRgV0wDXZKwxzz,https://p.scdn.co/mp3-preview/82c3c6eb912da0000daeee4601de33c374021118?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2019-05-24,"['afrofuturism', 'pop']",0.838,0.536,-6.288,0.0435,0.072,0.000259,0.208,0.89,119.956,2,1,224444,72.0
328,6DjIRlc7hnwSYT3lf95eVy,Tu Falta De Querer,4skuEIloXWuxxgekKupkEH,https://p.scdn.co/mp3-preview/27f40779923384713b0ba2f1b086914ad214f04e?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2015-08-21,"['latin', 'latin alternative', 'latin pop']",0.394,0.475,-7.935,0.028,0.0251,0.00749,0.112,0.441,129.995,10,1,278547,75.0
329,6DjIRlc7hnwSYT3lf95eVy,Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,https://p.scdn.co/mp3-preview/08578006245b4b94698c50e80102fb4614570976?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-08-12,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.77,0.787,-3.748,0.0583,0.198,0.0,0.262,0.513,119.986,11,0,140500,85.0
330,6DjIRlc7hnwSYT3lf95eVy,Wow,7xjut3yY1qOBy5Fi1egX0i,https://p.scdn.co/mp3-preview/4a4fade0576d1f5ce3deef5c26974a5027e61687?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2007-11-21,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",0.654,0.884,-5.466,0.202,0.151,0.000268,0.379,0.851,124.072,9,1,190973,48.0
331,6DjIRlc7hnwSYT3lf95eVy,If U Seek Amy,2hdy9Wt9qp7M7d0U3ossu2,https://p.scdn.co/mp3-preview/0fa88914f607a39a24cbbda005eec2ce5793bfc3?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2008-12-02,"['dance pop', 'pop', 'post-teen pop']",0.717,0.587,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954,4,0,216520,70.0
332,6DjIRlc7hnwSYT3lf95eVy,These Boots Are Made for Walkin',2HEgBBls7l0smWTxPx0MtZ,https://p.scdn.co/mp3-preview/6d6325ed077b32cd651f4b020f417c6c2ccbbca7?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-02-05,"['brill building pop', 'folk rock']",0.628,0.42,-10.547,0.177,0.395,2.55e-06,0.104,0.337,165.304,9,1,166133,66.0
333,6DjIRlc7hnwSYT3lf95eVy,Could Have Been Me,16nCYYc1lCxCyvaR1lgo0i,https://p.scdn.co/mp3-preview/0cf32ecce9193823aed91eb741524f85ad5230e0?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-12-17,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.552,0.662,-6.225,0.0548,9.18e-05,0.0,0.143,0.572,79.973,6,0,148732,74.0
334,6DjIRlc7hnwSYT3lf95eVy,Best life,46vfSYsDJZaNQcD4YvT8GD,https://p.scdn.co/mp3-preview/4fa08b182e3094adf6573ff3fbc26c624f2803eb?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-10-08,"['francoton', 'french hip hop', 'pop urbaine', 'rap marseille']",0.919,0.779,-4.739,0.147,0.258,0.0,0.0991,0.941,138.038,7,0,189400,72.0
335,6DjIRlc7hnwSYT3lf95eVy,Breathe,267nfLfaSSDa9ivHncHynh,https://p.scdn.co/mp3-preview/243b3124c4c062eba47da5051028b991f12e0fe5?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2014-01-01,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house', 'uk pop']",0.746,0.486,-7.004,0.0344,0.222,1.41e-06,0.123,0.417,92.057,10,1,233228,64.0
336,6DjIRlc7hnwSYT3lf95eVy,Rock This Party - Everybody Dance Now,0Qn0i8df7Q76ej3RAXAtI2,https://p.scdn.co/mp3-preview/726c9f1f2f56dd34989113d1472f85d86a8360df?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2006-08-22,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'pop dance', 'tropical house', 'vocal house']",0.893,0.823,-3.708,0.122,0.0714,0.0,0.0509,0.902,128.009,5,0,245467,69.0
337,6DjIRlc7hnwSYT3lf95eVy,Hot N Cold,0iGckQFyv6svOfAbAY9aWJ,https://p.scdn.co/mp3-preview/1df30fc9a11b825b0a8ca4f304dee3210e2edd87?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2008-06-17,"['dance pop', 'pop', 'post-teen pop']",0.706,0.841,-3.956,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,7,1,220227,74.0
338,6DjIRlc7hnwSYT3lf95eVy,Halo,2MfOcbtgz2yTsiznFmVZUN,https://p.scdn.co/mp3-preview/62d38001f4c29dd544b2b8b88afc24866741b5d0?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2008-11-12,"['dance pop', 'pop', 'r&b']",0.508,0.72,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983,11,0,261640,67.0
339,6DjIRlc7hnwSYT3lf95eVy,Firework,4lCv7b86sLynZbXhfScfm2,https://p.scdn.co/mp3-preview/818981c4a09c8a98e8c5c2bcd77dd3e5e3d7df07?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2012-03-12,"['dance pop', 'pop', 'post-teen pop']",0.638,0.826,-4.968,0.0479,0.139,0.0,0.0803,0.649,124.072,8,1,227880,72.0
340,6DjIRlc7hnwSYT3lf95eVy,Whatcha Say,7xkQdy0cy5ymoWT7nedvLz,https://p.scdn.co/mp3-preview/554f461c9ce974b72a14ca175350440270730f51?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2010-02-26,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.615,0.711,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036,11,1,221253,71.0
341,6DjIRlc7hnwSYT3lf95eVy,Bad Child,1qCmZnC1FUpNgOydIzqIPC,https://p.scdn.co/mp3-preview/d082cbd705ccac95f7b3ef49e75f0b20f2daecb9?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2020-03-11,"['australian pop', 'pop']",0.756,0.554,-4.24,0.0342,0.402,0.0,0.158,0.596,117.992,6,0,221467,62.0
342,6DjIRlc7hnwSYT3lf95eVy,Ferma A Guardare (feat. Pinguini Tattici Nucleari),1eDC4NiUYgQSKpKDIvXxi4,https://p.scdn.co/mp3-preview/845f12ebc15779b089634ef1aa476c59b245bc9a?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-01-19,"['italian hip hop', 'italian indie pop', 'italian pop', 'milan indie']",0.585,0.724,-5.611,0.0967,0.445,0.0,0.1,0.547,162.05,9,0,213543,67.0
343,6DjIRlc7hnwSYT3lf95eVy,Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,https://p.scdn.co/mp3-preview/35d6e9554bd34afceffa6fd0212f39e74e65c24d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2019-08-22,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']",0.734,0.836,-4.803,0.0735,0.017,1.64e-05,0.179,0.623,80.002,10,0,270741,76.0
344,6DjIRlc7hnwSYT3lf95eVy,Ich liebe nur dich,0w12YUPj5TuXOUsTygQIZF,https://p.scdn.co/mp3-preview/2a2a003d0111d5351a11eebd48423ff613e9835f?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2019-09-13,['german pop'],0.317,0.372,-6.753,0.0409,0.837,0.0,0.0809,0.413,82.468,8,1,230140,51.0
345,6DjIRlc7hnwSYT3lf95eVy,All I Ever Wanted - Radio Edit,2PTvik6EqPAIYOclAB3SU8,https://p.scdn.co/mp3-preview/c6dd59c2aad03830f1b787713850728661b7849c?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2008-01-15,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",0.645,0.984,-7.051,0.0508,0.164,0.00701,0.164,0.553,144.954,4,1,176453,65.0
346,6DjIRlc7hnwSYT3lf95eVy,Something About You,6RiiSy9GzSwiyDEJDiMuKe,https://p.scdn.co/mp3-preview/5f872d2e88f9042bac457b21adbd7d07109f4819?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2021-08-27,['noise pop'],0.648,0.781,-8.736,0.0271,0.0332,0.013,0.305,0.822,133.417,9,0,153313,79.0
347,6DjIRlc7hnwSYT3lf95eVy,Can I Be Him,0VhgEqMTNZwYL1ARDLLNCX,https://p.scdn.co/mp3-preview/34b83af2992b213fc82e824f49a4cc702ce9d9e5?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2016-10-28,"['pop', 'talent show', 'uk pop']",0.696,0.543,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969,11,1,246880,75.0
348,6DjIRlc7hnwSYT3lf95eVy,Better When I'm Dancin',5k5fWendNngd89O8JKoE8L,https://p.scdn.co/mp3-preview/7a2e14e943432fb9c265b21bbf3bf2929bf5c20d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2015-10-14,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",0.756,0.789,-7.002,0.0324,0.53,0.000711,0.157,0.873,127.987,2,1,176267,74.0
349,6DjIRlc7hnwSYT3lf95eVy,Slow Jamz,3A4cpTBPaIQdtPFb5JxtaX,https://p.scdn.co/mp3-preview/b37ed3a6bd4cda8b6090dfa0fc83d6bdcdde2c63?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2004-02-10,"['chicago rap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",0.559,0.733,-5.659,0.171,0.314,0.0,0.284,0.611,145.115,2,0,316053,73.0
350,6DjIRlc7hnwSYT3lf95eVy,Formula,6EtKlIQmGPB9SX8UjDJG5s,https://p.scdn.co/mp3-preview/72fb2540a28470ba0153ef1df86988200ec90190?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2019-10-04,"['indie poptimism', 'pop']",0.574,0.664,-6.068,0.0409,0.0448,0.0553,0.146,0.226,144.654,11,1,91870,85.0
351,6DjIRlc7hnwSYT3lf95eVy,Wolke 4,0MsYSIag5JihnDLn2GkZh3,https://p.scdn.co/mp3-preview/37470fbfe41306ed314dba22228a3be8124f6c7d?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2015-01-16,['german pop'],0.781,0.393,-12.423,0.0343,0.389,0.00888,0.0954,0.603,116.977,1,0,237858,60.0
352,6DjIRlc7hnwSYT3lf95eVy,Quiéreme Mientras Se Pueda,34LI7rwi9H8w2S5KTHnv1M,https://p.scdn.co/mp3-preview/977c3074e8a55f90df117cc29e4bfadfd6440ab6?cid=e6a77915d1ff4ea8ba6a2b2025712ac9,2020-05-01,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.793,0.782,-3.945,0.0582,0.447,0.0,0.124,0.81,143.86,4,1,191945,70.0
